User,Rating,Date,ReviewText
Irfan Choudhari,Rated 5 stars out of five stars,15-Apr-20,Very good app !
Naveen Kandpal,Rated 5 stars out of five stars,29-Apr-20,Very good services
Rahul Kamble,Rated 5 stars out of five stars,04-May-20,great n fast service for all
vikas kumar writer,Rated 5 stars out of five stars,10-May-20,Great experience with mobik
BRIJESH SINGH,Rated 4 stars out of five stars,13-May-20,Very useful application
Anshu Singh,Rated 5 stars out of five stars,19-May-20,Very nyc payment options app
satyam kumar,Rated 5 stars out of five stars,03-Jun-20,Nice app easy to use
rohan nokia,Rated 1 stars out of five stars,21-Oct-18,"Worst app ever...This app has so many loopholes *Loan gets credited to wallet & if u wish to transfer it in your bank a/c then they charge extra percentage. *Instant cash is neither cash, nor wallet cash.u need to purchase/order something from their tie-up store or scratch cards worth rs-10 which are available on Sundays 7pm that too one in the month."
NagaPrasad,Rated 1 stars out of five stars,22-Oct-18,Please don't install this app for buss booking. Bus prices are very high with compared to other apps. They are saying super cash but we can't use it. They are cheeting customer's with super cash. Previously abibus also did same thing. But now we know how it is. My humble request is don't install this app.
Arun Sharma,Rated 1 stars out of five stars,05-Dec-18,wrost app never use this it's totally waste of time ......last 3 days I can't fetch my bank account details ......so I can't register my account...msg are coming from upi registration successfully but here in app I can't register....so don't use this & even help the never tried to solve my issue....I maid many times but the couldn't help.....
P MP,Rated 1 stars out of five stars,21-Oct-18,The app is not good in case you have any issues with respect to your transactions. The app is not secured and protected properly as I had an authorised transaction and there was no help provided by the Mobikwik customer care team. There is no customer care contact number and all issues are resolved only through mails which takes months long to answer the queries forget about resolving the issue. Pls think before you install this app.
subhASH chowdary,Rated 1 stars out of five stars,18-Nov-18,"Super cash is a waste concept. The amount you get can't be used. It can only be used in smaller proportions. In the end, you loose all the money you earned. Dear Dev, pls look for an alternative. Please look for an alternative, else the app will soon be lowest rated app on play store."
Mr Vishal,Rated 1 stars out of five stars,10-Feb-19,Most ridiculous app over playstore.. it hapend more then twice that i recharged and recharge wasnt successful but money was deducted from my bank account. and then as per their refund policy it takes 21days to refund the money. may be it is their trick to fool customers assuming customer would let go the money or wont keep any hopes of refund. its been 10days and i am still waiting for them to refund amnt of Rs1038/- even after writing them more then 10times. #Bloody Frauds.
R.S RAVI,Rated 1 stars out of five stars,13-Apr-19,Mobikwik app Trust me it's a very worst app . It will refunded you back in 20 to 31 days if you cancelled you transaction payment Amount in future. It will be only a lollipop in the name of supper cash. There is no customer helpline Support in this app only message help desk wich response after 24 hour of your issue registered .My experience was bad and totally disappointed with the work of Mobikwik.
BR-29,Rated 1 stars out of five stars,02-Nov-18,This is the worst app in all the available apps .yesterday i added 8000 into my wallet and now i am unable to use the wallet money it shows complete your KYC and when i try to complete my KYC then it show service unavailable..i mailed my query to mobikvik but they are not responding i am going to take legal action against this app.becz my 8000 rupees are stuck in it.and they are not helping me resolve the problem
Kawaljeet Singh,Rated 1 stars out of five stars,02-Jan-19,"one of worst payment, till i have used, i have paid my credit card bill through mobikwik. I have tried three to pay the bill. Every time message of 'There is a problem from your bank side', amount deducted from my account. when i have contacted the bank they replied that problem is from mobikwik side. Till now mobikwik do not settle the entries. I have given one star to post the review. But this app does not deserve the single star"
navin bhaskar,Rated 1 stars out of five stars,13-Nov-18,Just useless as there is worst support system and resolution centre. They do not have proper book entry for cash and super cash. They are mingling with our hard earned money. I am not able to use the app since last one month having blocked my fund in its wallet and there is no resolution as well..
Anand,Rated 3 stars out of five stars,06-Jan-19,"Not good as expected I used many paying apps, this mobikwik app doesn't pay quick I faces lots of troubles and super cash back 😃😃 discusting idea only for mind diversion. Your cash back is like myntra points you never use 100%. Only 10 % or below you use. In my opinion go for paytm, Amazon pay or airtel pay bank."
infobells shankar G,Rated 1 stars out of five stars,30-Mar-19,"Worst App ever. everday they is to send message & notification on boost credit. but when we upload all the necessy docs,its not working. Even though i have taken Boost credit earlier & paid all EMI's on time. but now this App is worst & waste of time.. If i am not eligible then why you're sending messages & notification for me to avail the loan again n again,.. after writing the mails to support team also no proper response. ITS ENTIRELY A FAKE APP."
nitesh kumar,Rated 1 stars out of five stars,13-Oct-18,"After installing this app I tried to recharge my mob no. During my first attempt my money was deducted but mob number was not recharged for that my money Rs 399 was deducted from account but till now my money was not refunded. In second attempt I have used coupon for super cash back. After successful recharge I have not received my super cash back of Rs300. Complained but till now no help. Worst app , just a cheater app."
