User,Rating,Date,ReviewText
Kunal Singh,Rated 1 stars out of five stars,03-Jun-20,"Bad experience on a very urgent time,, After May month, I am not able to add money in PAYTM bank account, it is accepting only RUPAY card, not other debit cards, I have VISA Debit card, I used it many times to add money in PAYTM bank account, but from June it's not working to money,, very bad experience this time,"
Yusuf khan kaithwara,Rated 1 stars out of five stars,18-Jun-20,"Paytm blocked my account, saying that there have been suspicious activities on your account, while nothing has happened on my account, they are not even replying to the mail, can they close the account of anyone like this? Can you even tell me the reason for the shutdown, what was the reason for the shutdown, what happened to the suspicion activities, so that we may also find out, but no, just stopped, now keep on mailing them and answering No .paytm is request from you then unblock my ACCOUNT"
sangeetha devasahayam,Rated 5 stars out of five stars,22-Jun-20,Was Friendly easy convenient Now i didn't find the previously made transactions list wwhich helped me to make easy further transactions. Earlier i had access to know the bank balance It will be good if the above are available again The app can be made lighter too by removing some features for shopping and games
Aditya Veer,Rated 3 stars out of five stars,14-Jun-20,Hiii paytm! I have also a new problem i want to change my phone number to a new number but i had mistakly registered that new number for new account but i had deleted that account and that number is blocked. But i am still unable to change my number. there is showing you had recently link your account with this number. So please solve this problem
Navneet Sharma,Rated 5 stars out of five stars,11-Jun-20,"please add a security feature that blocks screen mirroring, that will help users to be more secured and no one can cheat them. Since many innocent users are being cheated by screen mirroring. please add this feature to restrict screen mirroring in paytm."
Ulfangz Darkmane,Rated 1 stars out of five stars,11-Jun-20,"0 rating. such a disappointment recently. A friend had deposited a certain amount to my half kyc wallet of which i got the notification, yet it isint updating in the wallet even if the monthly limit for half kyc isint being exceeded. I did everything from reinstalling paytm and recently updating it. Not to mention i had to do the entire half kyc process again despite the mobile number being linked. And a week ago, whoever wanted to pay me kept getting the message 'this paytm is invalid'"
Harshit Soni,Rated 1 stars out of five stars,28-Jun-20,"Very bad UI I have to find everything again and again after every update this this UI is very bad, I opened the apk and I thought i installed wrong apk. I can't see transaction in my passbook and more issues are there. Please.fix ASAP."
mainak bhattacharjee,Rated 1 stars out of five stars,09-Jun-20,Until a few days ago I could add money to my Paytm payments bank Account by VISA Debit card but the new update of paytm says that if I have to take money from debit card to my paytm payments bank account then it will only be Rupay debit card not visa debit card. We hope you will fix this issue in the next update. I am using Redmi 4 running on android Nougat and my Paytm version is 8.11.0
prem Martin,Rated 1 stars out of five stars,09-Jun-20,Before I was adding money from my bank account to paytm bank account. When I updated that option it's not showing. Please make sure that option please we need that. For that only I'm rating 1 star.
pramod vyas,Rated 1 stars out of five stars,11-Jun-20,This app is going worst by time. It runs so slow while making payments. Sometimes it gets crashed. If this continues then I will have to avoid payment using this app.
sunil kumar,Rated 3 stars out of five stars,25-Jun-20,This app is just best. why you are changing the home page every update.Passbook option has gone. we have to find it by going in messages.scan qr option alone with the starting of home page.previous was good to seperate tab please change it
Sourav Das,Rated 5 stars out of five stars,27-Jun-20,"The most trustworthy mobile wallet. I have been using this since the very first day of paytm. The gateway, the payments bank system is outstanding. Everyine should complete their kyc for enjoying full features."
Anjali Rathore,Rated 1 stars out of five stars,26-Jun-20,"This version is worst ever, even I don't get my transaction history to share with someone, you guys try to innovate but you did a blunder. It is so time wasting to again same details in new paytm payments bank app, please make one app for all features"
